"ds_anon_user_id","module","NRead","NRead_unique","NRead_trimmed","NRead_trimmed_unique","NAction","NAction_unique","TimeRead","TimeReadTrimmed","TimeAction","TimeActionToPage","TimePageToAction","CountActionToPage","CountPageToAction","wordcount","npages","nactivities","nfigures","reading_rate","percentActivities","percentPages","NRead_trimmed_overall","NRead_trimmed_unique_overall","NAction_overall","NAction_unique_overall","TimeReadTrimmed_overall","TimeAction_overall","wordcount_overall","npages_overall","nactivities_overall","nfigures_overall","retention_interval","correctness_alltries","correctness_firsttry","meanAttempts","pretestGrade","quizGrade","examGrade","dataset","domain"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",4,13,8,11,7,56,56,14.65,9.93717948717949,80.2,1.26666666666667,46.0166666666667,7,10,28290,9,180,36,0.903379953379953,0.311111111111111,1.44444444444444,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,230.866666666667,0.780612244897959,0.756578947368421,1.29591836734694,0.523684210526316,0.7,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",5,7,3,5,3,0,0,11.05,7.7452380952381,0,0,0,0,0,12767,3,33,14,1.54904761904762,0,2.33333333333333,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,55842.2166666667,NA,NA,NA,0.523684210526316,0.788888888888889,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",5,7,3,5,3,0,0,11.05,7.7452380952381,0,0,0,0,0,12767,3,33,14,1.54904761904762,0,2.33333333333333,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,48626.2333333333,NA,NA,NA,0.523684210526316,0.788888888888889,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",6,10,9,9,9,55,55,9.6,7.19333333333333,78.8,1.01666666666667,68.7,10,13,23770,15,108,65,0.799259259259259,0.509259259259259,0.666666666666667,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,336.183333333333,0.847457627118644,0.854304635761589,1.17514124293785,0.523684210526316,0.9,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",6,10,9,9,9,55,55,9.6,7.19333333333333,78.8,1.01666666666667,68.7,10,13,23770,15,108,65,0.799259259259259,0.509259259259259,0.666666666666667,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,240.55,0.847457627118644,0.854304635761589,1.17514124293785,0.523684210526316,0.9,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",7,10,7,8,5,50,49,5.45,2.02833333333333,73.1833333333333,4.48333333333333,118.633333333333,18,24,20165,25,101,35,0.253541666666667,0.495049504950495,0.4,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,242.2,0.840625,0.833333333333333,1.175,0.523684210526316,0.466666666666667,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",8,27,13,24,13,24,24,9.36666666666667,4.11049382716049,30.2,1.51666666666667,61.1,10,14,35665,14,116,72,0.171270576131687,0.206896551724138,1.92857142857143,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,276.783333333333,0.773722627737226,0.783018867924528,1.2992700729927,0.523684210526316,0.9,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",8,27,13,24,13,24,24,9.36666666666667,4.11049382716049,30.2,1.51666666666667,61.1,10,14,35665,14,116,72,0.171270576131687,0.206896551724138,1.92857142857143,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,240.733333333333,0.773722627737226,0.783018867924528,1.2992700729927,0.523684210526316,0.9,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",9,33,9,29,9,30,30,13.7,7.24393939393939,40.8666666666667,1.08333333333333,50.3,6,8,56347,9,177,132,0.249791013584117,0.169491525423729,3.66666666666667,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,10276.8,0.742857142857143,0.807692307692308,1.4,0.523684210526316,0.688888888888889,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",9,33,9,29,9,30,30,13.7,7.24393939393939,40.8666666666667,1.08333333333333,50.3,6,8,56347,9,177,132,0.249791013584117,0.169491525423729,3.66666666666667,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,241.183333333333,0.742857142857143,0.807692307692308,1.4,0.523684210526316,0.688888888888889,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",10,20,7,18,6,45,45,3.9,3.195,50.7333333333333,1.58333333333333,73.5333333333333,8,11,51660,10,242,125,0.1775,0.18595041322314,2,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,247.033333333333,0.744565217391304,0.735294117647059,1.32065217391304,0.523684210526316,0.8,0.626890756302521,"ds863","psych"
"Stu_5ce21ae6ae15fda17a535138ebc248c7",11,1,1,0,0,7,7,0.05,0,12.7833333333333,0.133333333333333,11.65,1,2,3736,3,9,6,0,0.777777777777778,0.333333333333333,250,112,436,434,106.232505910165,763.4,428642,146,2020,1352,2582.28333333333,0.833333333333333,0.815789473684211,1.25,0.523684210526316,0.9,0.626890756302521,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",1,14,7,12,6,67,64,1693.93333333333,247.357142857143,280.033333333333,13.0333333333333,280.583333333333,13,17,32207,17,130,138,20.6130952380952,0.515384615384615,0.823529411764706,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,277.333333333333,0.814671814671815,0.810679611650485,1.26254826254826,0.423684210526316,0.9,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",2,7,6,6,5,61,61,0.9,0.745238095238095,97.1166666666667,4.45,279.216666666667,9,13,14940,13,120,76,0.124206349206349,0.508333333333333,0.538461538461538,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,1673.41666666667,0.778260869565217,0.818713450292398,1.45652173913043,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",3,8,6,7,5,47,46,87.5333333333333,17.325,163.166666666667,108.166666666667,288.733333333333,25,29,15096,28,110,77,2.475,0.427272727272727,0.285714285714286,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,1712.55,0.835820895522388,0.869402985074627,1.34925373134328,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",4,0,0,0,0,55,55,0,0,76.55,1.71666666666667,36.8,6,9,9274,9,63,9,0,0.873015873015873,0,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,4417.65,0.774358974358974,0.76158940397351,1.27692307692308,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",5,3,2,2,2,19,19,26.1,8.98333333333333,130.633333333333,6.48333333333333,118.433333333333,6,10,17783,11,35,52,4.49166666666667,0.542857142857143,0.272727272727273,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,318.15,0.785234899328859,0.78448275862069,1.29530201342282,0.423684210526316,0.888888888888889,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",6,0,0,0,0,64,63,0,0,209.033333333333,8.38333333333333,341.966666666667,14,21,22099,17,97,114,0,0.65979381443299,0,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,242.35,0.774703557312253,0.818652849740933,1.37549407114625,0.423684210526316,0.9,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",7,7,6,6,6,51,51,1.41666666666667,1.06904761904762,114.666666666667,6.68333333333333,292.35,18,23,19604,25,91,21,0.178174603174603,0.56043956043956,0.28,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,10190.4,0.847826086956522,0.841911764705882,1.1832298136646,0.423684210526316,0.666666666666667,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",7,7,6,6,6,51,51,1.41666666666667,1.06904761904762,114.666666666667,6.68333333333333,292.35,18,23,19604,25,91,21,0.178174603174603,0.56043956043956,0.28,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,1580.18333333333,0.847826086956522,0.841911764705882,1.1832298136646,0.423684210526316,0.666666666666667,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",7,7,6,6,6,51,51,1.41666666666667,1.06904761904762,114.666666666667,6.68333333333333,292.35,18,23,19604,25,91,21,0.178174603174603,0.56043956043956,0.28,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,1578.18333333333,0.847826086956522,0.841911764705882,1.1832298136646,0.423684210526316,0.666666666666667,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",8,15,10,12,8,26,25,1.65,1.22,38.5833333333333,1.5,230.933333333333,11,13,25235,14,90,47,0.101666666666667,0.288888888888889,1.07142857142857,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,11769.45,0.87719298245614,0.91,1.17543859649123,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",8,15,10,12,8,26,25,1.65,1.22,38.5833333333333,1.5,230.933333333333,11,13,25235,14,90,47,0.101666666666667,0.288888888888889,1.07142857142857,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,3138,0.87719298245614,0.91,1.17543859649123,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",8,15,10,12,8,26,25,1.65,1.22,38.5833333333333,1.5,230.933333333333,11,13,25235,14,90,47,0.101666666666667,0.288888888888889,1.07142857142857,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,1513.4,0.87719298245614,0.91,1.17543859649123,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",8,15,10,12,8,26,25,1.65,1.22,38.5833333333333,1.5,230.933333333333,11,13,25235,14,90,47,0.101666666666667,0.288888888888889,1.07142857142857,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,258.15,0.87719298245614,0.91,1.17543859649123,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",9,5,4,4,3,29,29,4.53333333333333,1.89,38.9333333333333,0.65,196.033333333333,5,8,19624,9,58,48,0.4725,0.5,0.555555555555556,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,10365.7833333333,0.8,0.8,1.26,0.423684210526316,0.988888888888889,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",9,5,4,4,3,29,29,4.53333333333333,1.89,38.9333333333333,0.65,196.033333333333,5,8,19624,9,58,48,0.4725,0.5,0.555555555555556,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,269.816666666667,0.8,0.8,1.26,0.423684210526316,0.988888888888889,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",10,32,9,26,9,46,46,23.0833333333333,7.21875,71.1833333333333,2.51666666666667,93.4833333333333,8,11,69022,10,273,169,0.277644230769231,0.168498168498169,3.2,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,38263.3666666667,0.723404255319149,0.716417910447761,1.37765957446809,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",10,32,9,26,9,46,46,23.0833333333333,7.21875,71.1833333333333,2.51666666666667,93.4833333333333,8,11,69022,10,273,169,0.277644230769231,0.168498168498169,3.2,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,5719.13333333333,0.723404255319149,0.716417910447761,1.37765957446809,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",10,32,9,26,9,46,46,23.0833333333333,7.21875,71.1833333333333,2.51666666666667,93.4833333333333,8,11,69022,10,273,169,0.277644230769231,0.168498168498169,3.2,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,5306.36666666667,0.723404255319149,0.716417910447761,1.37765957446809,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",10,32,9,26,9,46,46,23.0833333333333,7.21875,71.1833333333333,2.51666666666667,93.4833333333333,8,11,69022,10,273,169,0.277644230769231,0.168498168498169,3.2,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,2928.88333333333,0.723404255319149,0.716417910447761,1.37765957446809,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",10,32,9,26,9,46,46,23.0833333333333,7.21875,71.1833333333333,2.51666666666667,93.4833333333333,8,11,69022,10,273,169,0.277644230769231,0.168498168498169,3.2,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,1873.2,0.723404255319149,0.716417910447761,1.37765957446809,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",10,32,9,26,9,46,46,23.0833333333333,7.21875,71.1833333333333,2.51666666666667,93.4833333333333,8,11,69022,10,273,169,0.277644230769231,0.168498168498169,3.2,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,1868.53333333333,0.723404255319149,0.716417910447761,1.37765957446809,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",10,32,9,26,9,46,46,23.0833333333333,7.21875,71.1833333333333,2.51666666666667,93.4833333333333,8,11,69022,10,273,169,0.277644230769231,0.168498168498169,3.2,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,272.7,0.723404255319149,0.716417910447761,1.37765957446809,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",11,24,3,20,3,7,7,102.016666666667,21.21875,13.5833333333333,0.1,9.58333333333333,1,3,26632,3,72,48,1.0609375,0.0972222222222222,8,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,31856.1666666667,0.716981132075472,0.717948717948718,1.35849056603774,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",11,24,3,20,3,7,7,102.016666666667,21.21875,13.5833333333333,0.1,9.58333333333333,1,3,26632,3,72,48,1.0609375,0.0972222222222222,8,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,15312.8833333333,0.716981132075472,0.717948717948718,1.35849056603774,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",11,24,3,20,3,7,7,102.016666666667,21.21875,13.5833333333333,0.1,9.58333333333333,1,3,26632,3,72,48,1.0609375,0.0972222222222222,8,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,15031.0166666667,0.716981132075472,0.717948717948718,1.35849056603774,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",11,24,3,20,3,7,7,102.016666666667,21.21875,13.5833333333333,0.1,9.58333333333333,1,3,26632,3,72,48,1.0609375,0.0972222222222222,8,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,11985.0333333333,0.716981132075472,0.717948717948718,1.35849056603774,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",11,24,3,20,3,7,7,102.016666666667,21.21875,13.5833333333333,0.1,9.58333333333333,1,3,26632,3,72,48,1.0609375,0.0972222222222222,8,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,11873.4833333333,0.716981132075472,0.717948717948718,1.35849056603774,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",11,24,3,20,3,7,7,102.016666666667,21.21875,13.5833333333333,0.1,9.58333333333333,1,3,26632,3,72,48,1.0609375,0.0972222222222222,8,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,11632.95,0.716981132075472,0.717948717948718,1.35849056603774,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d16eb59f0de0f397d0400ee01f80312",11,24,3,20,3,7,7,102.016666666667,21.21875,13.5833333333333,0.1,9.58333333333333,1,3,26632,3,72,48,1.0609375,0.0972222222222222,8,101,48,472,466,225.573188405797,1233.48333333333,271516,156,1139,799,6551.95,0.716981132075472,0.717948717948718,1.35849056603774,0.423684210526316,1,0.941176470588235,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",3,0,0,0,0,3,3,0,0,15.5,0.633333333333333,8.46666666666667,4,4,1782,5,7,5,0,0.428571428571429,0,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,252.033333333333,0.94392523364486,0.96,1.09345794392523,0.473684210526316,0.6,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",4,0,0,0,0,54,54,0,0,138.7,1.95,54.3333333333333,6,9,9274,9,63,9,0,0.857142857142857,0,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,251.2,0.870056497175141,0.887417218543046,1.19774011299435,0.473684210526316,0.9,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",5,1,1,0,0,19,18,0.05,0,80.6,6.95,142.783333333333,6,10,13664,11,29,38,0,0.655172413793103,0.0909090909090909,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,283.8,0.838709677419355,0.846153846153846,1.19354838709677,0.473684210526316,0.688888888888889,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",6,1,1,0,0,62,61,0.95,0,116.516666666667,6.26666666666667,127.283333333333,13,19,22005,17,99,68,0,0.626262626262626,0.0588235294117647,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,246,0.75609756097561,0.765957446808511,1.31707317073171,0.473684210526316,0.9,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",7,1,1,0,0,22,22,0.0833333333333333,0,34.3666666666667,14.85,122.7,10,15,11967,16,49,11,0,0.448979591836735,0.0625,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,243.083333333333,0.821428571428571,0.816176470588235,1.23809523809524,0.473684210526316,0.466666666666667,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",8,0,0,0,0,21,20,0,0,35.0666666666667,2.21666666666667,219.566666666667,11,14,11953,14,45,25,0,0.466666666666667,0,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,291.95,0.825,0.838383838383838,1.24166666666667,0.473684210526316,0.8,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",9,0,0,0,0,1,1,0,0,0.583333333333333,0.116666666666667,26.55,1,1,3428,2,7,8,0,0.142857142857143,0,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,273.633333333333,0.833333333333333,0.8,1.16666666666667,0.473684210526316,0.688888888888889,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",10,0,0,0,0,30,30,0,0,45.7333333333333,1.08333333333333,72.4166666666667,6,8,12177,8,44,27,0,0.681818181818182,0,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,248.216666666667,0.810344827586207,0.808510638297872,1.23275862068966,0.473684210526316,0.7,0.912605042016807,"ds863","psych"
"Stu_5d19a33e8e4441361a9bcdcc926837d5",11,1,1,0,0,7,7,0.0166666666666667,0,16.1333333333333,0.15,6.36666666666667,1,2,2922,3,9,6,0,0.777777777777778,0.333333333333333,3,3,219,216,0.408333333333333,483.2,89172,85,352,197,256.333333333333,0.590909090909091,0.578947368421053,1.77272727272727,0.473684210526316,0.7,0.912605042016807,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",1,18,15,16,15,3,3,5.91666666666667,5.04074074074074,35.0666666666667,0.283333333333333,23.3666666666667,1,3,20899,16,97,76,0.315046296296296,0.0309278350515464,1.125,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,2180.1,0.947368421052632,0.947368421052632,1,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",2,15,13,13,12,22,22,3.13333333333333,2.58444444444444,28.2,0,4,0,7,16081,13,123,94,0.198803418803419,0.178861788617886,1.15384615384615,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,19585.8833333333,0.847619047619048,0.852272727272727,1.20952380952381,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",2,15,13,13,12,22,22,3.13333333333333,2.58444444444444,28.2,0,4,0,7,16081,13,123,94,0.198803418803419,0.178861788617886,1.15384615384615,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,248.066666666667,0.847619047619048,0.852272727272727,1.20952380952381,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",3,34,28,30,26,28,27,6.7,4.92156862745098,57.9833333333333,4.68333333333333,44.4166666666667,20,23,27717,28,148,130,0.164052287581699,0.189189189189189,1.21428571428571,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,10695.9166666667,0.81294964028777,0.831858407079646,1.25179856115108,0.573684210526316,0.8,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",3,34,28,30,26,28,27,6.7,4.92156862745098,57.9833333333333,4.68333333333333,44.4166666666667,20,23,27717,28,148,130,0.164052287581699,0.189189189189189,1.21428571428571,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,250.666666666667,0.81294964028777,0.831858407079646,1.25179856115108,0.573684210526316,0.8,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",4,14,9,12,9,54,53,2.51666666666667,1.99285714285714,194.333333333333,0.433333333333333,31.0666666666667,6,9,28907,9,197,27,0.166071428571429,0.274111675126904,1.55555555555556,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,3569.01666666667,0.888198757763975,0.89041095890411,1.11180124223602,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",4,14,9,12,9,54,53,2.51666666666667,1.99285714285714,194.333333333333,0.433333333333333,31.0666666666667,6,9,28907,9,197,27,0.166071428571429,0.274111675126904,1.55555555555556,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,284.033333333333,0.888198757763975,0.89041095890411,1.11180124223602,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",5,25,11,20,10,0,0,4.9,3.42133333333333,0,0,0,0,0,32708,11,70,92,0.171066666666667,0,2.27272727272727,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,19643.3166666667,NA,NA,NA,0.573684210526316,0.588888888888889,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",5,25,11,20,10,0,0,4.9,3.42133333333333,0,0,0,0,0,32708,11,70,92,0.171066666666667,0,2.27272727272727,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,264.75,NA,NA,NA,0.573684210526316,0.588888888888889,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",6,46,17,41,16,19,18,7.91666666666667,5.24384057971014,50.9666666666667,1.2,11.65,5,7,49088,17,195,91,0.127898550724638,0.0974358974358974,2.70588235294118,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,27692.8833333333,0.852941176470588,0.844827586206897,1.16176470588235,0.573684210526316,0.9,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",6,46,17,41,16,19,18,7.91666666666667,5.24384057971014,50.9666666666667,1.2,11.65,5,7,49088,17,195,91,0.127898550724638,0.0974358974358974,2.70588235294118,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,237.7,0.852941176470588,0.844827586206897,1.16176470588235,0.573684210526316,0.9,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",7,30,25,26,22,50,49,5.91666666666667,4.31388888888889,96.95,50.9,123.883333333333,18,23,31805,25,163,48,0.165918803418803,0.306748466257669,1.2,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,1290.85,0.86038961038961,0.863117870722434,1.18181818181818,0.573684210526316,0.766666666666667,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",7,30,25,26,22,50,49,5.91666666666667,4.31388888888889,96.95,50.9,123.883333333333,18,23,31805,25,163,48,0.165918803418803,0.306748466257669,1.2,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,252.266666666667,0.86038961038961,0.863117870722434,1.18181818181818,0.573684210526316,0.766666666666667,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",8,17,14,15,13,26,25,4.9,3.89313725490196,29.05,2.16666666666667,7.16666666666667,10,14,26608,14,90,49,0.259542483660131,0.288888888888889,1.21428571428571,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,7804.55,0.879032258064516,0.897196261682243,1.19354838709677,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",8,17,14,15,13,26,25,4.9,3.89313725490196,29.05,2.16666666666667,7.16666666666667,10,14,26608,14,90,49,0.259542483660131,0.288888888888889,1.21428571428571,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,2857.58333333333,0.879032258064516,0.897196261682243,1.19354838709677,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",9,10,9,9,8,29,29,6.5,4.06666666666667,48,1.26666666666667,44,6,8,24673,9,74,58,0.451851851851852,0.391891891891892,1.11111111111111,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,244.383333333333,0.816326530612245,0.85,1.28571428571429,0.573684210526316,0.788888888888889,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",10,11,10,9,9,44,43,2.1,1.59090909090909,63.1333333333333,3.75,40.1,8,12,37812,10,142,91,0.176767676767677,0.309859154929577,1.1,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,247.683333333333,0.828220858895706,0.816793893129771,1.22699386503067,0.573684210526316,0.9,0.85546218487395,"ds863","psych"
"Stu_5d3533b9c8e6199f65f8b6313ab57f61",11,5,3,3,3,7,7,1.11666666666667,0.706666666666667,20.1666666666667,0.05,1.58333333333333,1,2,6450,3,20,14,0.235555555555556,0.35,1.66666666666667,196,145,282,276,36.546962962963,623.85,302748,155,1319,770,423.033333333333,0.872340425531915,0.894736842105263,1.31914893617021,0.573684210526316,1,0.85546218487395,"ds863","psych"
"Stu_5d5c7a9532004c87e46d2f0f2407b463",4,2,2,1,1,54,54,0.1,0.05,50.35,0.733333333333333,59.7,6,9,14054,9,98,18,0.05,0.551020408163265,0.222222222222222,3,3,129,128,0.4,132.266666666667,46819,35,236,128,425.7,0.827027027027027,0.827814569536424,1.22162162162162,0.573684210526316,0.8,0.741176470588235,"ds863","psych"
"Stu_5d5c7a9532004c87e46d2f0f2407b463",5,1,1,0,0,6,6,0.15,0,14.1333333333333,0.6,51.5833333333333,3,6,7200,6,13,30,0,0.461538461538462,0.166666666666667,3,3,129,128,0.4,132.266666666667,46819,35,236,128,204.516666666667,0.753846153846154,0.714285714285714,1.27692307692308,0.573684210526316,0.688888888888889,0.741176470588235,"ds863","psych"
