"ds_anon_user_id","module","NRead","NRead_unique","NRead_trimmed","NRead_trimmed_unique","NAction","NAction_unique","TimeRead","TimeReadTrimmed","TimeAction","TimeActionToPage","TimePageToAction","CountActionToPage","CountPageToAction","wordcount","npages","nactivities","nfigures","reading_rate","percentActivities","percentPages","NRead_trimmed_overall","NRead_trimmed_unique_overall","NAction_overall","NAction_unique_overall","TimeReadTrimmed_overall","TimeAction_overall","wordcount_overall","npages_overall","nactivities_overall","nfigures_overall","retention_interval","correctness_alltries","correctness_firsttry","meanAttempts","pretestGrade","quizGrade","examGrade","dataset","domain"
"Stu_1f63971838ae711e84fc10f977bb721a",2,16,15,13,12,8,8,2606.95,327.202083333333,4.96666666666667,0.95,6.01666666666667,9,10,8616,20,33,13,25.169391025641,0.242424242424242,0.8,46,37,29,29,1600.44551282051,112.766666666667,27897,72,95,48,7.86666666666667,0.666666666666667,0.641025641025641,1.53333333333333,1,0.633333333333333,0.806451612903226,"ds490","c@cm"
"Stu_1f63971838ae711e84fc10f977bb721a",3,10,6,8,6,2,2,6989.38333333333,1605.105,8.75,0.15,28.75,3,5,5618,10,10,5,200.638125,0.2,1,46,37,29,29,1600.44551282051,112.766666666667,27897,72,95,48,0.15,0.754716981132076,0.825,1.41509433962264,0.888888888888889,0.807692307692308,0.806451612903226,"ds490","c@cm"
"Stu_1f63971838ae711e84fc10f977bb721a",4,6,4,5,4,3,3,4218,703.516666666667,39.4,0.55,24.7666666666667,6,8,2744,11,14,19,140.703333333333,0.214285714285714,0.545454545454545,46,37,29,29,1600.44551282051,112.766666666667,27897,72,95,48,4401.93333333333,0.586206896551724,0.627450980392157,1.72413793103448,0.866666666666667,0.794117647058823,0.806451612903226,"ds490","c@cm"
"Stu_1fab7d835ac4f055db961fda8f7ad220",1,34,13,29,12,16,16,4486.83333333333,813.912745098039,62.15,4.78333333333333,36.6166666666667,20,22,18075,31,49,19,28.0659567275186,0.326530612244898,1.09677419354839,110,70,40,40,3949.46690821256,98.5,58630,121,140,113,0.316666666666667,0.739336492890995,0.746913580246914,1.3175355450237,0.833333333333333,0.821428571428571,0.795698924731183,"ds490","c@cm"
"Stu_1fab7d835ac4f055db961fda8f7ad220",2,62,41,53,39,15,15,6938.15,788.572849462366,14.8166666666667,3.63333333333333,10.9833333333333,17,18,21360,50,48,53,14.8787330087239,0.3125,1.24,110,70,40,40,3949.46690821256,98.5,58630,121,140,113,0.15,0.725190839694656,0.715789473684211,1.37404580152672,0.944444444444444,0.666666666666667,0.795698924731183,"ds490","c@cm"
"Stu_1fab7d835ac4f055db961fda8f7ad220",3,14,8,10,8,2,2,8450.96666666667,1210.49761904762,7.43333333333333,0.6,21.3333333333333,3,5,6710,12,9,9,121.049761904762,0.222222222222222,1.16666666666667,110,70,40,40,3949.46690821256,98.5,58630,121,140,113,0.0833333333333333,0.75,0.75,1.30769230769231,0.833333333333333,0.769230769230769,0.795698924731183,"ds490","c@cm"
"Stu_1fab7d835ac4f055db961fda8f7ad220",4,28,16,18,15,7,7,18875.7666666667,2023.4869047619,14.1,2.48333333333333,15.45,14,17,12485,32,34,32,112.415939153439,0.205882352941176,0.875,110,70,40,40,3949.46690821256,98.5,58630,121,140,113,0.0833333333333333,0.666666666666667,0.645569620253165,1.47368421052632,0.866666666666667,0.735294117647059,0.795698924731183,"ds490","c@cm"
"Stu_1fd1449b9af79c4d0007f1d640ff505e",1,24,14,20,13,15,15,6671.46666666667,836.483333333333,25.1166666666667,10.1666666666667,20.1166666666667,20,24,13574,31,52,16,41.8241666666667,0.288461538461538,0.774193548387097,36,26,20,20,2129.49548611111,39.3833333333333,25807,61,84,51,0.533333333333333,0.693069306930693,0.695945945945946,1.38118811881188,0.75,0.785714285714286,0.720430107526882,"ds490","c@cm"
"Stu_1fd1449b9af79c4d0007f1d640ff505e",3,10,7,6,6,1,1,23.0166666666667,2.90166666666667,4.45,0.283333333333333,11.1333333333333,3,5,4536,12,7,9,0.483611111111111,0.142857142857143,0.833333333333333,36,26,20,20,2129.49548611111,39.3833333333333,25807,61,84,51,0.3,0.76,0.736842105263158,1.28,0.888888888888889,0.692307692307692,0.720430107526882,"ds490","c@cm"
"Stu_1fd1449b9af79c4d0007f1d640ff505e",4,14,10,10,8,4,4,13672.0333333333,1956.54761904762,9.81666666666667,2.95,28.5666666666667,7,10,7697,19,25,26,195.654761904762,0.16,0.736842105263158,36,26,20,20,2129.49548611111,39.3833333333333,25807,61,84,51,0.883333333333333,0.625,0.660714285714286,1.65909090909091,0.933333333333333,0.882352941176471,0.720430107526882,"ds490","c@cm"
"Stu_1fec674fb5eff97b621ae0a648b7c51d",2,12,11,10,10,0,0,1.7,1.18333333333333,0,0,0.183333333333333,0,1,3509,12,13,6,0.118333333333333,0,1,49,39,17,17,6.62,20.8666666666667,26571,67,89,44,16520.95,1,1,1,1,0.8,0.731182795698925,"ds490","c@cm"
"Stu_1fec674fb5eff97b621ae0a648b7c51d",3,48,39,39,33,17,17,12.5,5.60208333333333,20.8666666666667,1.35,11.7666666666667,23,28,23062,67,76,38,0.143643162393162,0.223684210526316,0.716417910447761,49,39,17,17,6.62,20.8666666666667,26571,67,89,44,20.1333333333333,0.677248677248677,0.686567164179104,1.46560846560847,0.888888888888889,0.730769230769231,0.731182795698925,"ds490","c@cm"
"Stu_1ff94e96246d6ede231dc07414c47377",1,6,2,4,2,0,0,0.0833333333333333,0.0638888888888889,0,0,0,0,0,727,2,0,5,0.0159722222222222,0,3,4,2,0,0,0.0619047619047619,0,1056,3,0,5,6964.85,NA,NA,NA,0.75,0.892857142857143,0.89247311827957,"ds490","c@cm"
"Stu_1ff94e96246d6ede231dc07414c47377",2,1,1,0,0,0,0,0,0,0,0,0,0,0,329,1,0,0,0,0,1,4,2,0,0,0.0619047619047619,0,1056,3,0,5,0.916666666666667,NA,NA,NA,0.944444444444444,0.966666666666667,0.89247311827957,"ds490","c@cm"
"Stu_2008d74b59d255993ea2397e2499a72d",1,41,19,35,18,14,13,11461.2333333333,1578.00243902439,206.3,2.7,71.2833333333333,17,21,19658,30,64,12,45.0857839721254,0.21875,1.36666666666667,132,68,24,23,5011.98583877996,441.3,70100,88,160,116,0.35,0.673170731707317,0.730496453900709,1.63414634146341,0.75,0.75,0.720430107526882,"ds490","c@cm"
"Stu_2008d74b59d255993ea2397e2499a72d",2,81,35,69,34,9,9,34972.9666666667,3511.12016460905,145.383333333333,1.7,49.1833333333333,13,16,34798,41,73,83,50.8857994870877,0.123287671232877,1.97560975609756,132,68,24,23,5011.98583877996,441.3,70100,88,160,116,1.23333333333333,0.669902912621359,0.666666666666667,1.66019417475728,0.833333333333333,0.666666666666667,0.720430107526882,"ds490","c@cm"
"Stu_2008d74b59d255993ea2397e2499a72d",3,31,24,24,21,1,1,243.733333333333,36.6537634408602,89.6166666666667,1.78333333333333,35.4166666666667,5,9,15644,28,23,21,1.52724014336918,0.0434782608695652,1.10714285714286,132,68,24,23,5011.98583877996,441.3,70100,88,160,116,0.15,0.736111111111111,0.777777777777778,1.40277777777778,0.777777777777778,0.807692307692308,0.720430107526882,"ds490","c@cm"
"Stu_2015da3d480a5a2e83b77dea22a97a2e",1,26,21,23,20,5,5,7076.51666666667,818.13782051282,6.43333333333333,0.566666666666667,2.1,9,9,10529,30,37,8,35.5712095875139,0.135135135135135,0.866666666666667,55,52,13,13,2184.38932291667,16.7,29360,87,79,47,0.133333333333333,0.727272727272727,0.75,1.42727272727273,0.75,0.714285714285714,0.741935483870968,"ds490","c@cm"
"Stu_2015da3d480a5a2e83b77dea22a97a2e",2,29,28,26,26,7,7,7142.51666666667,742.081034482759,7.63333333333333,2.26666666666667,19.05,16,19,14353,46,35,32,28.5415782493369,0.2,0.630434782608696,55,52,13,13,2184.38932291667,16.7,29360,87,79,47,0.566666666666667,0.795918367346939,0.779220779220779,1.24489795918367,0.944444444444444,0.666666666666667,0.741935483870968,"ds490","c@cm"
"Stu_2015da3d480a5a2e83b77dea22a97a2e",3,7,6,5,5,1,1,5703.88333333333,815.890476190476,2.63333333333333,0.266666666666667,9.73333333333333,3,4,4379,10,7,4,163.178095238095,0.142857142857143,0.7,55,52,13,13,2184.38932291667,16.7,29360,87,79,47,0.05,0.80952380952381,0.833333333333333,1.19047619047619,0.888888888888889,0.846153846153846,0.741935483870968,"ds490","c@cm"
"Stu_2015da3d480a5a2e83b77dea22a97a2e",4,2,1,1,1,0,0,0.0333333333333333,0.0166666666666667,0,0,0,0,0,99,1,0,3,0.0166666666666667,0,2,55,52,13,13,2184.38932291667,16.7,29360,87,79,47,24179.5,NA,NA,NA,0.933333333333333,0.735294117647059,0.741935483870968,"ds490","c@cm"
"Stu_207402c94402f00e0b533687663eb276",1,29,21,24,20,13,13,2128.83333333333,222.440804597701,35.0833333333333,2.35,17,18,19,13819,37,47,10,9.26836685823755,0.276595744680851,0.783783783783784,31,27,14,14,1006.7454954955,45.05,18570,49,54,15,0.466666666666667,0.68361581920904,0.672268907563025,1.49717514124294,0.833333333333333,0.821428571428571,0.731182795698925,"ds490","c@cm"
"Stu_207402c94402f00e0b533687663eb276",3,8,7,7,7,1,1,7158.43333333333,895.304166666667,9.96666666666667,0.533333333333333,1.91666666666667,3,5,4751,12,7,5,127.900595238095,0.142857142857143,0.666666666666667,31,27,14,14,1006.7454954955,45.05,18570,49,54,15,0.733333333333333,0.659574468085106,0.733333333333333,1.57446808510638,0.777777777777778,0.461538461538462,0.731182795698925,"ds490","c@cm"
"Stu_20811ed3a4fd84b9cb0461b4cbde8bc5",1,34,18,28,17,1,1,211.9,20.9470588235294,3.66666666666667,0.416666666666667,2.3,3,5,10974,20,36,11,0.748109243697479,0.0277777777777778,1.7,28,17,1,1,20.9470588235294,3.66666666666667,10974,20,36,11,0.3,0.758620689655172,0.791666666666667,1.24137931034483,0.833333333333333,0.785714285714286,0.655913978494624,"ds490","c@cm"
"Stu_208354e23fcad1faa91829bffefc956c",1,40,21,35,21,17,17,5253.6,530.026666666667,25.9166666666667,1.63333333333333,36.6833333333333,18,21,16929,31,63,14,15.143619047619,0.26984126984127,1.29032258064516,77,58,32,32,2620.09042553192,53.55,40471,104,120,83,11.4833333333333,0.704845814977974,0.698795180722892,1.3920704845815,0.833333333333333,0.821428571428571,0.838709677419355,"ds490","c@cm"
"Stu_208354e23fcad1faa91829bffefc956c",2,26,23,23,22,3,3,16583.85,1914.30448717949,4.73333333333333,0.633333333333333,4.05,8,10,8643,33,15,24,83.230629877369,0.2,0.787878787878788,77,58,32,32,2620.09042553192,53.55,40471,104,120,83,0.15,0.644736842105263,0.6,1.46052631578947,1,0.566666666666667,0.838709677419355,"ds490","c@cm"
"Stu_208354e23fcad1faa91829bffefc956c",3,9,5,8,5,2,2,1416.13333333333,157.831481481481,5.76666666666667,0.15,4.41666666666667,3,5,4911,10,7,4,19.7289351851852,0.285714285714286,0.9,77,58,32,32,2620.09042553192,53.55,40471,104,120,83,0.0666666666666667,0.714285714285714,0.7,1.39285714285714,0.777777777777778,0.769230769230769,0.838709677419355,"ds490","c@cm"
"Stu_208354e23fcad1faa91829bffefc956c",4,19,14,11,10,10,10,1325.91666666667,139.820175438596,17.1333333333333,1.31666666666667,13.25,16,18,9988,30,35,41,12.7109250398724,0.285714285714286,0.633333333333333,77,58,32,32,2620.09042553192,53.55,40471,104,120,83,7002.43333333333,0.61744966442953,0.648936170212766,1.71812080536913,0.933333333333333,0.764705882352941,0.838709677419355,"ds490","c@cm"
"Stu_210932eb4506401c328fe579278d2083",1,32,21,27,20,4,4,26.3333333333333,6.85833333333333,13.9333333333333,3.56666666666667,15.8,10,11,11845,31,39,16,0.254012345679012,0.102564102564103,1.03225806451613,29,22,4,4,6.46754385964912,13.9333333333333,13909,34,40,18,0.183333333333333,0.75531914893617,0.763888888888889,1.34042553191489,0.916666666666667,0.892857142857143,0.720430107526882,"ds490","c@cm"
"Stu_210932eb4506401c328fe579278d2083",2,6,3,2,2,0,0,0.116666666666667,0.0527777777777778,0,0,0,0,0,2064,3,1,2,0.0263888888888889,0,2,29,22,4,4,6.46754385964912,13.9333333333333,13909,34,40,18,0.216666666666667,NA,NA,NA,0.944444444444444,0.833333333333333,0.720430107526882,"ds490","c@cm"
"Stu_21174d7c580d1bf8c02cf74f3d6251ed",1,4,3,3,3,0,0,0.2,0.1,0,0,0,0,0,957,3,0,2,0.0333333333333333,0,1.33333333333333,3,3,0,0,0.1,0,957,3,0,2,7043.51666666667,NA,NA,NA,0.833333333333333,0.678571428571429,0.838709677419355,"ds490","c@cm"
"Stu_21cb2a8de856f8fd8bdee8c2bf868c04",1,17,10,14,10,15,15,11631.15,1372.08725490196,30.3,1.78333333333333,83.9833333333333,17,20,10915,31,38,12,98.0062324929972,0.394736842105263,0.548387096774194,19,14,15,15,1637.0375,30.5666666666667,12656,38,45,21,0.133333333333333,0.754901960784314,0.75625,1.30882352941176,0.916666666666667,0.892857142857143,0.827956989247312,"ds490","c@cm"
"Stu_21cb2a8de856f8fd8bdee8c2bf868c04",4,7,5,5,4,0,0,1432.08333333333,205,0.266666666666667,4.81666666666667,1.96666666666667,1,1,1741,7,7,9,41,0,1,19,14,15,15,1637.0375,30.5666666666667,12656,38,45,21,0.133333333333333,1,1,1,0.866666666666667,0.882352941176471,0.827956989247312,"ds490","c@cm"
"Stu_222a40f6e4b14111189d2c8db2e94e76",1,2,1,1,1,0,0,0.0166666666666667,0.00833333333333333,0,0,0,0,0,66,1,0,2,0.00833333333333333,0,2,1,1,0,0,0.00833333333333333,0,66,1,0,2,3,NA,NA,NA,0.75,0.678571428571429,0.720430107526882,"ds490","c@cm"
"Stu_225def1be21d76d403aadfe71324d233",1,17,11,15,11,11,11,2.4,1.3656862745098,52.1,1.03333333333333,27.0833333333333,15,17,10244,26,37,7,0.0910457516339869,0.297297297297297,0.653846153846154,44,27,11,11,5.96346153846154,52.1,19486,42,67,64,9.98333333333333,0.719101123595506,0.748031496062992,1.42134831460674,0.916666666666667,0.857142857142857,0.774193548387097,"ds490","c@cm"
"Stu_225def1be21d76d403aadfe71324d233",2,3,1,2,1,0,0,0.0333333333333333,0.0333333333333333,0,0,0,0,0,3,1,0,3,0.0166666666666667,0,3,44,27,11,11,5.96346153846154,52.1,19486,42,67,64,12324.5333333333,NA,NA,NA,0.944444444444444,0.633333333333333,0.774193548387097,"ds490","c@cm"
"Stu_225def1be21d76d403aadfe71324d233",3,32,15,27,15,0,0,11.55,4.96041666666667,0,0,1.01666666666667,0,1,9239,15,30,54,0.183719135802469,0,2.13333333333333,44,27,11,11,5.96346153846154,52.1,19486,42,67,64,3.63333333333333,1,1,1,0.777777777777778,0.807692307692308,0.774193548387097,"ds490","c@cm"
"Stu_230d6018d1a9c178bcb89bd9d2e5758f",1,44,16,25,15,14,14,5.13333333333333,1.83333333333333,24.6166666666667,4.81666666666667,5.83333333333333,16,18,22024,26,74,13,0.0733333333333333,0.189189189189189,1.69230769230769,25,15,14,14,1.83333333333333,24.6166666666667,22024,26,74,13,0.3,0.658959537572254,0.643478260869565,1.5606936416185,0.833333333333333,0.571428571428571,0.752688172043011,"ds490","c@cm"
"Stu_230e379454af6b1788c4084f3577193e",1,16,11,12,11,3,3,28.7166666666667,13.4229166666667,8.81666666666667,0,4.78333333333333,0,5,7125,15,19,6,1.11857638888889,0.157894736842105,1.06666666666667,48,43,5,5,2025.87146892655,8.96666666666667,22738,50,52,27,2.25,0.844444444444444,0.911764705882353,1.86666666666667,0.833333333333333,0.785714285714286,0.78494623655914,"ds490","c@cm"
"Stu_230e379454af6b1788c4084f3577193e",2,11,10,9,9,0,0,12632.3333333333,1153.52727272727,0,0,0,0,0,4150,10,9,8,128.169696969697,0,1.1,48,43,5,5,2025.87146892655,8.96666666666667,22738,50,52,27,107.616666666667,NA,NA,NA,0.944444444444444,0.566666666666667,0.78494623655914,"ds490","c@cm"
"Stu_230e379454af6b1788c4084f3577193e",3,19,14,16,14,2,2,7060.21666666667,744.197368421053,0.15,0.05,0,1,0,7151,14,18,6,46.5123355263158,0.111111111111111,1.35714285714286,48,43,5,5,2025.87146892655,8.96666666666667,22738,50,52,27,0.2,0.833333333333333,0.8,1.16666666666667,0.666666666666667,0.615384615384615,0.78494623655914,"ds490","c@cm"
"Stu_230e379454af6b1788c4084f3577193e",4,13,11,10,10,0,0,9.2,5.04871794871795,0,0,0,0,0,4312,12,6,7,0.504871794871795,0,1.08333333333333,48,43,5,5,2025.87146892655,8.96666666666667,22738,50,52,27,27526.2333333333,NA,NA,NA,0.8,0.764705882352941,0.78494623655914,"ds490","c@cm"
"Stu_2469cd6e6d23aaab80d8844beba354f7",1,21,13,18,13,16,16,1594.81666666667,157.587301587302,113.116666666667,6.31666666666667,44.8,18,21,11519,31,42,12,8.75485008818342,0.380952380952381,0.67741935483871,36,28,27,27,4114.62222222222,128.35,24163,62,81,27,0.366666666666667,0.766666666666667,0.74251497005988,1.24761904761905,0.833333333333333,0.857142857142857,0.838709677419355,"ds490","c@cm"
"Stu_2469cd6e6d23aaab80d8844beba354f7",2,16,11,12,9,9,9,17274.6166666667,2160.07708333333,9.86666666666667,0.983333333333333,7,10,10,7606,19,30,10,180.006423611111,0.3,0.842105263157895,36,28,27,27,4114.62222222222,128.35,24163,62,81,27,13.7166666666667,0.75,0.767441860465116,1.19230769230769,0.944444444444444,0.833333333333333,0.838709677419355,"ds490","c@cm"
"Stu_2469cd6e6d23aaab80d8844beba354f7",3,6,5,5,5,2,2,6161.25,1027.50833333333,5.36666666666667,0.166666666666667,19.2833333333333,3,5,4379,10,7,4,205.501666666667,0.285714285714286,0.6,36,28,27,27,4114.62222222222,128.35,24163,62,81,27,0.0666666666666667,0.886363636363636,0.875,1.09090909090909,0.777777777777778,0.769230769230769,0.838709677419355,"ds490","c@cm"
"Stu_2469cd6e6d23aaab80d8844beba354f7",4,2,1,1,1,0,0,11928.9166666667,5964.45833333333,0,0,0,0,0,659,2,2,1,5964.45833333333,0,1,36,28,27,27,4114.62222222222,128.35,24163,62,81,27,713.95,NA,NA,NA,0.866666666666667,0.882352941176471,0.838709677419355,"ds490","c@cm"
"Stu_24b0edea8d9c075bb85f518277231e35",1,18,14,15,12,1,1,3.4,2.67777777777778,2.03333333333333,0.733333333333333,3.31666666666667,3,3,5436,16,26,4,0.178518518518518,0.0384615384615385,1.125,18,15,1,1,2.69166666666667,2.03333333333333,5907,18,26,5,3.13333333333333,0.791666666666667,0.842105263157895,1.33333333333333,1,0.714285714285714,0.741935483870968,"ds490","c@cm"
"Stu_24b0edea8d9c075bb85f518277231e35",2,2,2,1,1,0,0,0.0166666666666667,0.00833333333333333,0,0,0,0,0,471,2,0,1,0.00833333333333333,0,1,18,15,1,1,2.69166666666667,2.03333333333333,5907,18,26,5,2.63333333333333,NA,NA,NA,1,0.9,0.741935483870968,"ds490","c@cm"
"Stu_24f33e2c5dac810ff7f3e76879ca6a9f",1,27,16,23,16,14,13,62.4666666666667,9.50740740740741,53.0833333333333,4.83333333333333,45.0333333333333,19,21,14031,31,48,12,0.413365539452496,0.291666666666667,0.870967741935484,76,62,31,29,1669.98191823899,104.85,48502,121,127,92,1.8,0.759803921568627,0.798701298701299,1.44117647058824,0.916666666666667,0.928571428571429,0.903225806451613,"ds490","c@cm"
"Stu_24f33e2c5dac810ff7f3e76879ca6a9f",2,42,29,30,26,13,12,15.1833333333333,4.49087301587302,19,0.766666666666667,28.1,16,19,16309,48,34,41,0.149695767195767,0.382352941176471,0.875,76,62,31,29,1669.98191823899,104.85,48502,121,127,92,1.03333333333333,0.850877192982456,0.854166666666667,1.19298245614035,0.888888888888889,0.933333333333333,0.903225806451613,"ds490","c@cm"
"Stu_24f33e2c5dac810ff7f3e76879ca6a9f",3,11,8,8,7,1,1,2.7,0.645454545454545,6.86666666666667,0.783333333333333,31.6833333333333,4,6,6803,12,11,8,0.0806818181818182,0.0909090909090909,0.916666666666667,76,62,31,29,1669.98191823899,104.85,48502,121,127,92,0.866666666666667,0.886363636363636,0.871794871794872,1.11363636363636,0.888888888888889,0.884615384615385,0.903225806451613,"ds490","c@cm"
"Stu_24f33e2c5dac810ff7f3e76879ca6a9f",4,26,16,15,13,3,3,15919.5333333333,1841.5358974359,25.9,2.96666666666667,103.633333333333,12,15,11359,30,34,31,122.76905982906,0.0882352941176471,0.866666666666667,76,62,31,29,1669.98191823899,104.85,48502,121,127,92,0.0833333333333333,0.905660377358491,0.895833333333333,1.09433962264151,0.933333333333333,0.911764705882353,0.903225806451613,"ds490","c@cm"
"Stu_251b676d0d230bebec06a4ad2a51d423",1,24,12,16,12,16,16,5.73333333333333,2.08333333333333,57.5,1.28333333333333,48.8,15,21,13326,31,44,18,0.130208333333333,0.363636363636364,0.774193548387097,56,41,31,30,4309.07713178295,85.4166666666667,33751,81,96,58,0.116666666666667,0.727678571428571,0.726190476190476,1.31696428571429,0.916666666666667,0.928571428571429,0.774193548387097,"ds490","c@cm"
"Stu_251b676d0d230bebec06a4ad2a51d423",2,31,20,21,16,11,11,4401.23333333333,431.309139784946,11.2666666666667,0.6,15.3166666666667,9,9,11732,26,29,14,20.5385304659498,0.379310344827586,1.19230769230769,56,41,31,30,4309.07713178295,85.4166666666667,33751,81,96,58,0.316666666666667,0.740740740740741,0.744186046511628,1.25925925925926,0.888888888888889,0.833333333333333,0.774193548387097,"ds490","c@cm"
"Stu_251b676d0d230bebec06a4ad2a51d423",3,11,7,8,6,2,2,28629.9,2610.61818181818,12.35,0.233333333333333,48.7,3,5,4383,11,7,8,326.327272727273,0.285714285714286,1,56,41,31,30,4309.07713178295,85.4166666666667,33751,81,96,58,0.3,0.709090909090909,0.775,1.6,0.666666666666667,0.769230769230769,0.774193548387097,"ds490","c@cm"
"Stu_251b676d0d230bebec06a4ad2a51d423",4,20,11,11,8,2,1,8021.06666666667,809.04,4.3,0.116666666666667,18.85,2,3,4310,14,16,18,73.5490909090909,0.125,1.42857142857143,56,41,31,30,4309.07713178295,85.4166666666667,33751,81,96,58,0.35,0.583333333333333,0.571428571428571,1.83333333333333,0.933333333333333,0.794117647058823,0.774193548387097,"ds490","c@cm"
"Stu_258ac70f176f9a5e7c2ce28898dc5c21",1,12,9,9,7,16,16,6839.48333333333,1141.13055555556,33.1,1.3,10.0333333333333,17,20,10110,29,37,6,126.792283950617,0.432432432432432,0.413793103448276,9,7,16,16,1141.13055555556,33.1,10110,29,37,6,0.3,0.730941704035874,0.740963855421687,1.36322869955157,0.916666666666667,0.857142857142857,0.827956989247312,"ds490","c@cm"
"Stu_25e21801d3f807a7e77aaf32949797f0",1,37,30,32,29,0,0,7081.76666666667,778.213063063063,0,0.516666666666667,0.266666666666667,1,1,11255,31,43,8,24.3191582207207,0,1.19354838709677,123,112,1,1,760.75623501199,1.23333333333333,41725,121,121,80,0.133333333333333,0,0,1,0.5,0.857142857142857,0.752688172043011,"ds490","c@cm"
"Stu_25e21801d3f807a7e77aaf32949797f0",2,54,47,48,46,0,0,23.6666666666667,13.0796296296296,0,0,1.26666666666667,0,1,14589,48,39,35,0.272492283950617,0,1.125,123,112,1,1,760.75623501199,1.23333333333333,41725,121,121,80,0.1,0,0,1,0.944444444444444,0.733333333333333,0.752688172043011,"ds490","c@cm"
"Stu_25e21801d3f807a7e77aaf32949797f0",3,13,12,11,11,0,0,19.0166666666667,11.4423076923077,0,0,0,0,0,4533,12,7,6,1.04020979020979,0,1.08333333333333,123,112,1,1,760.75623501199,1.23333333333333,41725,121,121,80,0.0666666666666667,NA,NA,NA,0.888888888888889,0.846153846153846,0.752688172043011,"ds490","c@cm"
"Stu_25e21801d3f807a7e77aaf32949797f0",4,35,26,30,26,1,1,19.55,12.267619047619,1.23333333333333,0.1,3.16666666666667,2,4,11348,30,32,31,0.408920634920635,0.03125,1.16666666666667,123,112,1,1,760.75623501199,1.23333333333333,41725,121,121,80,0.233333333333333,0.857142857142857,0.833333333333333,1.14285714285714,0.933333333333333,0.852941176470588,0.752688172043011,"ds490","c@cm"
"Stu_2615fee972152eacf66d3ff9e1354928",1,41,22,31,21,9,9,4653.51666666667,460.75162601626,21.7,3.21666666666667,18.45,10,12,12344,31,43,22,14.8629556779439,0.209302325581395,1.32258064516129,108,90,15,15,2515.72116402116,26.0833333333333,41413,118,121,90,0.666666666666667,0.632352941176471,0.606741573033708,1.53676470588235,0.916666666666667,0.785714285714286,0.817204301075269,"ds490","c@cm"
"Stu_2615fee972152eacf66d3ff9e1354928",2,41,34,34,31,6,6,10748.2666666667,1059.01138211382,4.38333333333333,1.8,9.95,13,14,14070,48,34,37,31.147393591583,0.176470588235294,0.854166666666667,108,90,15,15,2515.72116402116,26.0833333333333,41413,118,121,90,0.25,0.705882352941177,0.641025641025641,1.25490196078431,0.944444444444444,0.766666666666667,0.817204301075269,"ds490","c@cm"
"Stu_2615fee972152eacf66d3ff9e1354928",3,11,10,9,9,0,0,2235.91666666667,212.998484848485,0,0,0,0,0,4379,10,7,4,23.6664983164983,0,1.1,108,90,15,15,2515.72116402116,26.0833333333333,41413,118,121,90,0.7,NA,NA,NA,0.777777777777778,0.769230769230769,0.817204301075269,"ds490","c@cm"
"Stu_2615fee972152eacf66d3ff9e1354928",4,33,28,26,25,0,0,6374.06666666667,786.547474747475,0,0,0.95,0,1,10620,29,37,27,30.2518259518259,0,1.13793103448276,108,90,15,15,2515.72116402116,26.0833333333333,41413,118,121,90,0.283333333333333,1,1,1,0.8,0.794117647058823,0.817204301075269,"ds490","c@cm"
"Stu_26bf6f73fe564282a6ef183e89edddba",1,5,4,4,4,0,0,1.2,0.506666666666667,0,0,0,0,0,1252,4,0,2,0.126666666666667,0,1.25,4,4,0,0,0.466666666666667,0,1581,5,0,2,4.71666666666667,NA,NA,NA,0.833333333333333,0.678571428571429,0.709677419354839,"ds490","c@cm"
"Stu_26bf6f73fe564282a6ef183e89edddba",2,1,1,0,0,0,0,0,0,0,0,0,0,0,329,1,0,0,0,0,1,4,4,0,0,0.466666666666667,0,1581,5,0,2,0.216666666666667,NA,NA,NA,0.722222222222222,0.4,0.709677419354839,"ds490","c@cm"
"Stu_275f19826f8d9e193be5bc816bfafd5d",1,22,15,19,14,14,13,9093.65,1243.74318181818,67.45,3.56666666666667,47.6166666666667,17,21,11989,32,43,11,65.4601674641148,0.325581395348837,0.6875,68,50,27,26,2652.74238683128,84,34773,79,94,51,0.316666666666667,0.703517587939699,0.717241379310345,1.4070351758794,0.666666666666667,0.75,0.817204301075269,"ds490","c@cm"
"Stu_275f19826f8d9e193be5bc816bfafd5d",2,46,32,41,30,11,11,10026.8833333333,1097.49528985507,12.35,1.8,46.7166666666667,9,11,18305,37,44,31,26.7681778013432,0.25,1.24324324324324,68,50,27,26,2652.74238683128,84,34773,79,94,51,0.35,0.796296296296296,0.8,1.22222222222222,0.833333333333333,0.6,0.817204301075269,"ds490","c@cm"
"Stu_275f19826f8d9e193be5bc816bfafd5d",3,13,7,8,7,2,2,7471.18333333333,1157.27948717949,4.2,0.15,21.8,2,3,4479,11,7,9,144.659935897436,0.285714285714286,1.18181818181818,68,50,27,26,2652.74238683128,84,34773,79,94,51,0.0666666666666667,0.685714285714286,0.64,1.37142857142857,0.888888888888889,0.769230769230769,0.817204301075269,"ds490","c@cm"
"Stu_2785b910879bd6686c6c9dbbd7da3ad9",4,2,1,1,1,1,1,6466.38333333333,3233.19166666667,2.25,0.1,6,2,2,941,4,6,10,3233.19166666667,0.166666666666667,0.5,1,1,1,1,3233.19166666667,2.25,941,4,6,10,4367.78333333333,0.615384615384615,0.625,1.61538461538462,0.866666666666667,0.852941176470588,0.860215053763441,"ds490","c@cm"
